ano;mes;bioma;psn_g_c_m2;et_mm;pet_mm;ida;lst_dia_c;precip_mm;area_queimada_ha;oni;fonte
2018;9;Mata Atlântica;135,6918;91,1899;;0,4162;32,95;24,68;10625,0;0,52;planilha Benfica 2001-2020 corrigida
2018;10;Caatinga;40,9851;32,506;;0,1403;40,145;41,97;28375,0;0,82;planilha Benfica 2001-2020 corrigida
2018;10;Cerrado;53,8714;58,5974;;0,2903;38,1725;102,44;116900,0;0,82;planilha Benfica 2001-2020 corrigida
2018;10;Mata Atlântica;103,2792;86,2347;;0,4395;35,4025;61,27;10525,0;0,82;planilha Benfica 2001-2020 corrigida
2018;11;Caatinga;78,2676;64,699;;0,3151;34,075;66,62;2025,0;1,04;planilha Benfica 2001-2020 corrigida
2018;11;Cerrado;110,4182;100,0476;;0,522;31,865;204,89;17775,0;1,04;planilha Benfica 2001-2020 corrigida
2018;11;Mata Atlântica;120,4506;98,5873;;0,5599;28,945;148,58;475,0;1,04;planilha Benfica 2001-2020 corrigida
2018;12;Caatinga;106,019;85,7304;;0,3994;32,2625;137,19;325,0;1,05;planilha Benfica 2001-2020 corrigida
2018;12;Cerrado;117,1912;102,3284;;0,5132;31,22;166,63;23300,0;1,05;planilha Benfica 2001-2020 corrigida
2018;12;Mata Atlântica;125,0924;113,5248;;0,5481;30,275;165,84;325,0;1,05;planilha Benfica 2001-2020 corrigida
2019;1;Caatinga;85,6406;69,1896;;0,2954;33,8433;12,86;3275,0;0,99;planilha Benfica 2001-2020 corrigida
2019;1;Cerrado;125,3466;109,4267;;0,4986;32,2867;37,62;7500,0;0,99;planilha Benfica 2001-2020 corrigida
2019;1;Mata Atlântica;136,4056;105,6363;;0,4461;31,3233;14,62;1125,0;0,99;planilha Benfica 2001-2020 corrigida
2019;2;Caatinga;78,5975;66,3935;;0,2693;34,01;87,54;1375,0;0,94;planilha Benfica 2001-2020 corrigida
2019;2;Cerrado;131,2083;119,5785;;0,5077;32,135;143,55;2900,0;0,94;planilha Benfica 2001-2020 corrigida
2019;2;Mata Atlântica;115,0487;102,7022;;0,3904;33,19;42,49;8525,0;0,94;planilha Benfica 2001-2020 corrigida
2019;3;Caatinga;92,961;81,3743;;0,3476;32,8125;145,1;525,0;0,87;planilha Benfica 2001-2020 corrigida
2019;3;Cerrado;125,0221;125,3205;;0,605;30,11;239,46;8550,0;0,87;planilha Benfica 2001-2020 corrigida
2019;3;Mata Atlântica;90,2379;96,7154;;0,4403;32,285;128,65;11550,0;0,87;planilha Benfica 2001-2020 corrigida
2019;4;Caatinga;131,9038;104,7013;;0,4726;32,5225;80,47;575,0;0,82;planilha Benfica 2001-2020 corrigida
2019;4;Cerrado;144,7827;122,8975;;0,5659;32,5;101,13;11000,0;0,82;planilha Benfica 2001-2020 corrigida
2019;4;Mata Atlântica;137,7237;128,3307;;0,6102;30,0025;102,96;375,0;0,82;planilha Benfica 2001-2020 corrigida
2019;5;Caatinga;105,4581;71,9936;;0,3582;31,73;21,55;600,0;0,71;planilha Benfica 2001-2020 corrigida
2019;5;Cerrado;137,9319;99,5508;;0,4924;30,91;35,67;6000,0;0,71;planilha Benfica 2001-2020 corrigida
2019;5;Mata Atlântica;126,2976;124,7716;;0,6486;27,8375;58,75;1475,0;0,71;planilha Benfica 2001-2020 corrigida
2019;6;Caatinga;96,8487;49,7532;;0,2851;30,775;33,97;1650,0;0,59;planilha Benfica 2001-2020 corrigida
2019;6;Cerrado;127,3459;68,9171;;0,3724;30,02;1,14;4650,0;0,59;planilha Benfica 2001-2020 corrigida
2019;6;Mata Atlântica;125,2465;100,3922;;0,6189;26,14;86,22;1325,0;0,59;planilha Benfica 2001-2020 corrigida
2019;7;Caatinga;82,9095;40,6749;;0,2174;31,47;27,66;1325,0;0,38;planilha Benfica 2001-2020 corrigida
2019;7;Cerrado;98,8926;45,4329;;0,2255;31,6425;0,68;17150,0;0,38;planilha Benfica 2001-2020 corrigida
2019;7;Mata Atlântica;127,589;95,729;;0,5794;25,7925;74,23;25,0;0,38;planilha Benfica 2001-2020 corrigida
2019;8;Caatinga;75,6399;35,981;;0,1788;33,795;23,01;5125,0;0,2;planilha Benfica 2001-2020 corrigida
2019;8;Cerrado;78,7859;37,2275;;0,1623;34,7325;1,96;58150,0;0,2;planilha Benfica 2001-2020 corrigida
2019;8;Mata Atlântica;151,0641;98,3565;;0,5689;27,0675;81,17;475,0;0,2;planilha Benfica 2001-2020 corrigida
2019;9;Caatinga;55,2345;29,533;;0,1222;38,0175;17,95;13875,0;0,31;planilha Benfica 2001-2020 corrigida
2019;9;Cerrado;44,541;29,22;;0,11;39,405;12,67;202575,0;0,31;planilha Benfica 2001-2020 corrigida
2019;9;Mata Atlântica;152,2699;102,0928;;0,4865;30,815;56,61;1525,0;0,31;planilha Benfica 2001-2020 corrigida
2019;10;Caatinga;41,3117;28,3429;;0,1085;40,12;25,73;38025,0;0,51;planilha Benfica 2001-2020 corrigida
2019;10;Cerrado;43,9185;38,937;;0,1445;41,235;46,38;136550,0;0,51;planilha Benfica 2001-2020 corrigida
2019;10;Mata Atlântica;132,7383;105,5866;;0,4122;34,4225;46,38;9275,0;0,51;planilha Benfica 2001-2020 corrigida
2019;11;Caatinga;47,8289;38,2022;;0,1501;40,22;44,38;24575,0;0,72;planilha Benfica 2001-2020 corrigida
2019;11;Cerrado;73,2782;73,4773;;0,3358;37,3325;124,19;57750,0;0,72;planilha Benfica 2001-2020 corrigida
2019;11;Mata Atlântica;117,9688;109,0742;;0,4348;35,325;65,18;17675,0;0,72;planilha Benfica 2001-2020 corrigida
2019;12;Caatinga;45,7696;35,8917;;0,1488;37,5075;34,49;2800,0;0,75;planilha Benfica 2001-2020 corrigida
2019;12;Cerrado;82,2756;71,4775;;0,3148;35,245;77,59;39400,0;0,75;planilha Benfica 2001-2020 corrigida
2019;12;Mata Atlântica;120,8789;100,884;;0,424;31,9325;62,39;2325,0;0,75;planilha Benfica 2001-2020 corrigida
2020;1;Caatinga;79,4768;69,6754;;0,3366;32,4686;178,62;675,0;0,71;planilha Benfica 2001-2020 corrigida
2020;1;Cerrado;111,2765;99,2223;;0,4898;30,7299;280,53;575,0;0,71;planilha Benfica 2001-2020 corrigida
2020;1;Mata Atlântica;111,0858;104,666;;0,4973;30,7623;148,28;2250,0;0,71;planilha Benfica 2001-2020 corrigida
2020;2;Caatinga;130,1509;113,3124;;0,4933;30,6453;69,42;475,0;0,66;planilha Benfica 2001-2020 corrigida
2020;2;Cerrado;133,0095;131,5151;;0,6111;29,9778;178,04;1200,0;0,66;planilha Benfica 2001-2020 corrigida
2020;2;Mata Atlântica;133,7453;122,7901;;0,5262;30,1786;36,5;5475,0;0,66;planilha Benfica 2001-2020 corrigida
2020;3;Caatinga;113,5891;107,0226;;0,5419;28,8436;196,88;400,0;0,57;planilha Benfica 2001-2020 corrigida
2020;3;Cerrado;116,3626;111,2883;;0,668;27,1946;272,44;53275,0;0,57;planilha Benfica 2001-2020 corrigida
2020;3;Mata Atlântica;112,4126;111,9528;;0,5766;28,1661;194,14;550,0;0,57;planilha Benfica 2001-2020 corrigida
2020;4;Caatinga;142,7156;124,231;;0,5809;27,8539;118,01;250,0;0,33;planilha Benfica 2001-2020 corrigida
2020;4;Cerrado;135,7853;126,9372;;0,6354;28,787;139,4;18575,0;0,33;planilha Benfica 2001-2020 corrigida
2020;4;Mata Atlântica;138,2367;129,1812;;0,6429;27,507;179,5834;0,0;0,33;planilha Benfica 2001-2020 corrigida
2020;5;Caatinga;139,7726;109,8841;;0,5969;26,8852;48,39;625,0;0,04;planilha Benfica 2001-2020 corrigida
2020;5;Cerrado;145,4399;113,4881;;0,6143;28,3633;25,53;11500,0;0,04;planilha Benfica 2001-2020 corrigida
2020;5;Mata Atlântica;133,649;118,0698;;0,71;25,2283;105,52;0,0;0,04;planilha Benfica 2001-2020 corrigida
2020;6;Caatinga;138,3108;83,9102;;0,4662;26,7508;37,16;475,0;-0,18;planilha Benfica 2001-2020 corrigida
2020;6;Cerrado;151,0899;92,9946;;0,5127;28,3199;2,39;13250,0;-0,18;planilha Benfica 2001-2020 corrigida
2020;6;Mata Atlântica;140,8681;113,6095;;0,6836;24,5562;75,66;3025,0;-0,18;planilha Benfica 2001-2020 corrigida
2020;7;Caatinga;115,4155;59,3676;;0,3245;27,3601;32,56;2875,0;-0,29;planilha Benfica 2001-2020 corrigida
2020;7;Cerrado;129,2939;65,1842;;0,3488;29,5758;1,43;14775,0;-0,29;planilha Benfica 2001-2020 corrigida
2020;7;Mata Atlântica;153,6151;107,949;;0,6412;23,8869;57,78;2450,0;-0,29;planilha Benfica 2001-2020 corrigida
2020;8;Caatinga;94,5333;45,7731;;0,2417;30,276;18,03;4600,0;-0,43;planilha Benfica 2001-2020 corrigida
2020;8;Cerrado;100,5396;48,1832;;0,2123;33,7188;0,97;48775,0;-0,43;planilha Benfica 2001-2020 corrigida
2020;8;Mata Atlântica;159,6761;101,378;;0,5903;24,362;59,25;1550,0;-0,43;planilha Benfica 2001-2020 corrigida
2020;9;Caatinga;66,43;35,5643;;0,1448;35,1168;11,18;40075,0;-0,77;planilha Benfica 2001-2020 corrigida
2020;9;Cerrado;56,3721;34,5903;;0,1289;38,956;3,85;120675,0;-0,77;planilha Benfica 2001-2020 corrigida
2020;9;Mata Atlântica;162,2092;106,0455;;0,4554;28,2433;24,51;2375,0;-0,77;planilha Benfica 2001-2020 corrigida
2020;10;Caatinga;49,2273;46,6373;;0,2034;37,27;61,09;126825,0;-1,0;planilha Benfica 2001-2020 corrigida
2020;10;Cerrado;58,9616;61,3107;;0,3037;38,2976;92,51;435650,0;-1,0;planilha Benfica 2001-2020 corrigida
2020;10;Mata Atlântica;112,9258;103,4466;;0,5371;29,9477;124,2;8125,0;-1,0;planilha Benfica 2001-2020 corrigida
2020;11;Caatinga;115,3222;105,0317;;0,4205;30,6518;148,1;250,0;-1,11;planilha Benfica 2001-2020 corrigida
2020;11;Cerrado;119,4073;104,2947;;0,4478;33,3863;187,14;28075,0;-1,11;planilha Benfica 2001-2020 corrigida
2020;11;Mata Atlântica;157,8882;126,6256;;0,5596;28,5691;150,66;0,0;-1,11;planilha Benfica 2001-2020 corrigida
2020;12;Caatinga;91,9;90,4472;;0,3455;32,2874;13,06;4600,0;-1,06;planilha Benfica 2001-2020 corrigida
2020;12;Cerrado;118,4076;101,6237;;0,4142;34,2309;102,44;10475,0;-1,06;planilha Benfica 2001-2020 corrigida
2020;12;Mata Atlântica;159,3101;128,2745;;0,5018;29,3029;22,49;275,0;-1,06;planilha Benfica 2001-2020 corrigida
2021;1;Caatinga;75,4736;69,2335;228,8373;0,3025;32,7374;50,5572;5500,0;-0,99;GEE 2021-2025
2021;1;Cerrado;129,5735;103,3085;222,207;0,4649;31,7309;118,2898;2925,0;-0,99;GEE 2021-2025
2021;1;Mata Atlântica;143,7253;103,5387;224,637;0,4609;30,1122;53,4475;1325,0;-0,99;GEE 2021-2025
2021;2;Caatinga;86,4771;78,3583;218,2045;0,3591;31,8845;116,3057;250,0;-0,85;GEE 2021-2025
2021;2;Cerrado;127,3835;113,7485;201,5446;0,5644;28,7445;249,5516;6700,0;-0,85;GEE 2021-2025
2021;2;Mata Atlântica;122,0704;105,3506;212,0784;0,4968;30,2316;78,3479;1350,0;-0,85;GEE 2021-2025
2021;3;Caatinga;94,4134;77,3637;239,4985;0,323;32,3003;18,6199;3750,0;-0,74;GEE 2021-2025
2021;3;Cerrado;131,3536;105,4638;215,4323;0,4895;29,9122;57,0582;28375,0;-0,74;GEE 2021-2025
2021;3;Mata Atlântica;130,9141;108,4047;231,6974;0,4679;30,7463;26,4486;6725,0;-0,74;GEE 2021-2025
2021;4;Caatinga;85,7869;68,4636;198,1459;0,3455;31,1793;98,4167;1300,0;-0,56;GEE 2021-2025
2021;4;Cerrado;105,6911;89,0662;186,6316;0,4772;30,3533;129,1754;15850,0;-0,56;GEE 2021-2025
2021;4;Mata Atlântica;116,2416;102,83;186,9418;0,5501;29,5557;108,9475;2825,0;-0,56;GEE 2021-2025
2021;5;Caatinga;92,6354;61,5861;184,9377;0,333;30,047;14,8572;3800,0;-0,4;GEE 2021-2025
2021;5;Cerrado;110,7702;66,493;182,373;0,3646;30,0625;0,8986;7400,0;-0,4;GEE 2021-2025
2021;5;Mata Atlântica;121,9457;98,6442;162,5002;0,607;26,9403;27,1104;2400,0;-0,4;GEE 2021-2025
2021;6;Caatinga;78,3024;40,8817;175,9965;0,2323;30,0056;12,5886;3675,0;-0,31;GEE 2021-2025
2021;6;Cerrado;92,4194;47,39;179,1035;0,2646;30,1111;1,3549;15625,0;-0,31;GEE 2021-2025
2021;6;Mata Atlântica;116,521;82,7885;143,325;0,5776;24,5488;43,7192;1425,0;-0,31;GEE 2021-2025
2021;7;Caatinga;76,6207;36,0781;183,9987;0,1961;30,6297;28,4764;8975,0;-0,35;GEE 2021-2025
2021;7;Cerrado;79,0526;33,3662;196,481;0,1698;31,1998;0,6984;25750,0;-0,35;GEE 2021-2025
2021;7;Mata Atlântica;120,9511;77,0612;144,5529;0,5331;26,2162;57,0022;2225,0;-0,35;GEE 2021-2025
2021;8;Caatinga;72,9987;32,559;210,0499;0,155;32,6654;16,038;24900,0;-0,46;GEE 2021-2025
2021;8;Cerrado;63,4821;28,2425;222,9235;0,1267;34,503;1,2133;163175,0;-0,46;GEE 2021-2025
2021;8;Mata Atlântica;132,0246;79,9077;167,8834;0,476;26,095;42,7344;875,0;-0,46;GEE 2021-2025
2021;9;Caatinga;42,4019;23,944;246,6504;0,0971;37,6857;3,1363;223350,0;-0,64;GEE 2021-2025
2021;9;Cerrado;6,914;15,9752;262,5397;0,0608;40,7382;4,1192;741000,0;-0,64;GEE 2021-2025
2021;9;Mata Atlântica;127,3496;88,4653;213,039;0,4153;31,1753;32,5672;7200,0;-0,64;GEE 2021-2025
2021;10;Caatinga;44,8707;38,6939;226,2289;0,171;38,0099;71,8032;238025,0;-0,77;GEE 2021-2025
2021;10;Cerrado;46,8447;46,0221;214,5536;0,2145;38,2654;96,5092;283550,0;-0,77;GEE 2021-2025
2021;10;Mata Atlântica;111,4732;96,8221;201,3508;0,4809;28,5707;90,3669;11325,0;-0,77;GEE 2021-2025
2021;11;Caatinga;111,284;98,1988;219,623;0,4471;32,4984;168,0466;200,0;-0,91;GEE 2021-2025
2021;11;Cerrado;112,4123;104,5195;193,8349;0,5392;31,0013;226,687;5275,0;-0,91;GEE 2021-2025
2021;11;Mata Atlântica;139,1046;125,8333;206,4592;0,6095;28,4651;185,2916;475,0;-0,91;GEE 2021-2025
2021;12;Caatinga;107,7479;99,0133;183,8738;0,5385;31,0821;291,3157;0,0;-0,83;GEE 2021-2025
2021;12;Cerrado;99,203;101,5012;155,1941;0,654;28,4094;426,7546;0,0;-0,83;GEE 2021-2025
2021;12;Mata Atlântica;123,3948;118,1455;180,1444;0,6558;28,3963;386,0143;0,0;-0,83;GEE 2021-2025
2022;1;Caatinga;142,1538;110,0323;204,6756;0,5376;28,5229;108,7796;675,0;-0,76;GEE 2021-2025
2022;1;Cerrado;134,7881;114,7998;174,8332;0,6566;26,7245;206,0885;1550,0;-0,76;GEE 2021-2025
2022;1;Mata Atlântica;151,1328;114,4473;204,8164;0,5588;28,3488;91,0464;0,0;-0,76;GEE 2021-2025
2022;2;Caatinga;135,8298;110,5182;222,2778;0,4972;29,0274;61,4947;1200,0;-0,68;GEE 2021-2025
2022;2;Cerrado;146,209;125,9784;199,6266;0,6311;28,2608;157,9377;20850,0;-0,68;GEE 2021-2025
2022;2;Mata Atlântica;146,2795;120,12;216,0202;0,5561;29,0752;61,443;100,0;-0,68;GEE 2021-2025
2022;3;Caatinga;138,3641;101,4641;227,2333;0,4465;28,7222;62,6648;925,0;-0,77;GEE 2021-2025
2022;3;Cerrado;167,3664;129,8125;216,9268;0,5984;30,2484;68,3965;33050,0;-0,77;GEE 2021-2025
2022;3;Mata Atlântica;159,4006;124,3349;222,1511;0,5597;27,0152;99,5318;0,0;-0,77;GEE 2021-2025
2022;4;Caatinga;107,1788;78,4097;213,8607;0,3666;30,476;57,7407;2500,0;-0,86;GEE 2021-2025
2022;4;Cerrado;144,0779;102,4785;208,6056;0,4913;31,2692;48,2092;13875,0;-0,86;GEE 2021-2025
2022;4;Mata Atlântica;135,491;114,8382;197,6644;0,581;27,7496;106,3539;1975,0;-0,86;GEE 2021-2025
2022;5;Caatinga;94,75;57,7655;181,5166;0,3182;29,0083;15,5536;800,0;-0,83;GEE 2021-2025
2022;5;Cerrado;125,463;70,9985;180,5089;0,3933;29,8757;3,7294;10950,0;-0,83;GEE 2021-2025
2022;5;Mata Atlântica;131,7111;102,7227;162,2834;0,633;25,6214;44,6947;2625,0;-0,83;GEE 2021-2025
2022;6;Caatinga;85,8919;43,2092;175,6905;0,2459;28,5836;15,9237;1925,0;-0,73;GEE 2021-2025
2022;6;Cerrado;100,286;48,4677;175,582;0,276;29,8696;0,2651;13100,0;-0,73;GEE 2021-2025
2022;6;Mata Atlântica;131,5401;89,8218;148,8116;0,6036;24,8962;22,272;1275,0;-0,73;GEE 2021-2025
2022;7;Caatinga;80,9318;35,1849;183,465;0,1918;28,7949;29,4536;3550,0;-0,7;GEE 2021-2025
2022;7;Cerrado;89,1673;38,5099;191,6562;0,2009;30,1609;1,0983;29475,0;-0,7;GEE 2021-2025
2022;7;Mata Atlântica;130,4395;81,0517;148,6791;0,5451;23,9503;65,1658;300,0;-0,7;GEE 2021-2025
2022;8;Caatinga;72,9901;31,2517;210,9775;0,1481;31,3273;18,0066;28450,0;-0,78;GEE 2021-2025
2022;8;Cerrado;70,7497;29,2404;223,4133;0,1309;33,5324;0,3431;74600,0;-0,78;GEE 2021-2025
2022;8;Mata Atlântica;134,0317;81,7841;166,2832;0,4918;25,7282;43,2348;1525,0;-0,78;GEE 2021-2025
2022;9;Caatinga;52,8752;27,97;244,3134;0,1145;36,0489;9,2896;52975,0;-0,87;GEE 2021-2025
2022;9;Cerrado;34,5768;26,0368;247,4626;0,1052;38,4408;22,0176;201750,0;-0,87;GEE 2021-2025
2022;9;Mata Atlântica;138,0261;92,3055;205,4075;0,4494;29,1659;35,5644;875,0;-0,87;GEE 2021-2025
2022;10;Caatinga;55,3192;36,9364;232,4202;0,1589;;23,0186;125725,0;-0,89;GEE 2021-2025
2022;10;Cerrado;51,0076;44,6716;228,6782;0,1953;;40,0382;293375,0;-0,89;GEE 2021-2025
2022;10;Mata Atlântica;132,0442;95,2811;212,5949;0,4482;;49,8923;1025,0;-0,89;GEE 2021-2025
2022;11;Caatinga;108,3184;92,6661;194,7479;0,4758;29,8601;231,7824;0,0;-0,82;GEE 2021-2025
2022;11;Cerrado;101,9811;99,8417;166,3469;0,6002;29,255;308,8036;11475,0;-0,82;GEE 2021-2025
2022;11;Mata Atlântica;112,1597;108,4415;175,1424;0,6192;28,5508;252,6554;225,0;-0,82;GEE 2021-2025
2022;12;Caatinga;126,3582;103,8672;193,9561;0,5355;28,7419;189,0139;600,0;-0,7;GEE 2021-2025
2022;12;Cerrado;110,5428;104,6454;161,1767;0,6493;28,1322;245,5946;4050,0;-0,7;GEE 2021-2025
2022;12;Mata Atlântica;125,1141;109,4292;173,2742;0,6315;28,107;257,8547;100,0;-0,7;GEE 2021-2025
2023;1;Caatinga;140,7608;106,3529;210,3156;0,5057;28,4161;91,9237;1750,0;-0,55;GEE 2021-2025
2023;1;Cerrado;140,8879;117,2748;185,6843;0,6316;28,4793;203,7327;6525,0;-0,55;GEE 2021-2025
2023;1;Mata Atlântica;159,6314;122,7509;201,9253;0,6079;27,8484;88,0813;100,0;-0,55;GEE 2021-2025
2023;2;Caatinga;137,1435;102,311;247,0045;0,4142;29,8568;25,4505;325,0;-0,33;GEE 2021-2025
2023;2;Cerrado;179,1981;136,9073;228,9148;0,5981;29,4767;39,869;14275,0;-0,33;GEE 2021-2025
2023;2;Mata Atlântica;175,9883;125,6731;237,8721;0,5283;28,4474;42,346;675,0;-0,33;GEE 2021-2025
2023;3;Caatinga;110,6402;81,0754;229,0247;0,354;30,4174;68,3474;1000,0;-0,11;GEE 2021-2025
2023;3;Cerrado;140,5427;117,3411;198,8415;0,5901;29,8032;118,3996;18050,0;-0,11;GEE 2021-2025
2023;3;Mata Atlântica;162,2011;117,0984;229,6951;0,5098;27,3353;66,318;125,0;-0,11;GEE 2021-2025
2023;4;Caatinga;102,5632;76,3607;210,8876;0,3621;29,9958;41,2318;1125,0;0,19;GEE 2021-2025
2023;4;Cerrado;136,6678;101,044;196,3873;0,5145;29,9969;62,9802;9125,0;0,19;GEE 2021-2025
2023;4;Mata Atlântica;129,2168;114,7308;195,6199;0,5865;27,5542;120,8549;675,0;0,19;GEE 2021-2025
2023;5;Caatinga;100,8068;66,5668;178,0639;0,3738;28,2998;51,8771;1525,0;0,46;GEE 2021-2025
2023;5;Cerrado;136,5213;88,7802;179,141;0,4956;28,9338;20,6235;15600,0;0,46;GEE 2021-2025
2023;5;Mata Atlântica;131,9808;104,0803;161,8748;0,643;24,5691;67,7027;925,0;0,46;GEE 2021-2025
2023;6;Caatinga;92,0555;48,3316;171,3387;0,2821;28,3451;22,4815;1550,0;0,73;GEE 2021-2025
2023;6;Cerrado;115,6054;62,6494;172,3263;0,3636;28,93;0,961;17000,0;0,73;GEE 2021-2025
2023;6;Mata Atlântica;134,9036;93,9908;146,0301;0,6436;23,8526;51,7528;1675,0;0,73;GEE 2021-2025
2023;7;Caatinga;78,2411;36,525;183,7009;0,1988;29,4287;15,5573;10675,0;1,0;GEE 2021-2025
2023;7;Cerrado;89,185;40,9886;189,4176;0,2164;30,1044;1,1156;20550,0;1,0;GEE 2021-2025
2023;7;Mata Atlântica;132,1512;86,4808;147,8307;0,585;23,963;49,9128;400,0;1,0;GEE 2021-2025
2023;8;Caatinga;58,829;27,501;215,6897;0,1275;32,2656;14,1969;6200,0;1,25;GEE 2021-2025
2023;8;Cerrado;62,0203;30,7582;218,386;0,1408;33,4383;16,4325;66125,0;1,25;GEE 2021-2025
2023;8;Mata Atlântica;136,9226;88,0487;176,7802;0,4981;26,0089;38,2334;1625,0;1,25;GEE 2021-2025
2023;9;Caatinga;42,4103;24,0841;248,028;0,0971;35,9733;10,8124;59775,0;1,5;GEE 2021-2025
2023;9;Cerrado;33,381;27,4977;252,3079;0,109;37,8655;10,5787;159200,0;1,5;GEE 2021-2025
2023;9;Mata Atlântica;142,1113;92,8065;210,9534;0,4399;28,6199;27,4001;1725,0;1,5;GEE 2021-2025
2023;10;Caatinga;34,889;24,1654;256,7722;0,0941;37,9595;7,6566;118350,0;1,74;GEE 2021-2025
2023;10;Cerrado;38,8737;39,7086;242,7275;0,1636;38,7355;34,2868;227175,0;1,74;GEE 2021-2025
2023;10;Mata Atlântica;119,6809;87,9519;226,6746;0,388;32,0471;23,2603;7150,0;1,74;GEE 2021-2025
2023;11;Caatinga;28,4703;29,9254;264,8006;0,113;38,0794;37,0456;24100,0;1,9;GEE 2021-2025
2023;11;Cerrado;38,7775;41,8953;265,3821;0,1579;37,583;63,148;31450,0;1,9;GEE 2021-2025
2023;11;Mata Atlântica;113,2444;86,4963;250,1933;0,3457;33,9187;15,3486;39275,0;1,9;GEE 2021-2025
2023;12;Caatinga;32,8023;31,7306;222,0613;0,1429;36,1002;55,9401;15925,0;1,99;GEE 2021-2025
2023;12;Cerrado;40,758;46,3767;221,4696;0,2094;35,3928;94,1158;18825,0;1,99;GEE 2021-2025
2023;12;Mata Atlântica;90,8254;78,6463;217,1317;0,3622;33,1199;85,7138;16775,0;1,99;GEE 2021-2025
2024;1;Caatinga;73,842;65,5133;210,2518;0,3116;33,1719;225,8716;1875,0;1,84;GEE 2021-2025
2024;1;Cerrado;96,8224;91,2835;192,0975;0,4752;31,7415;272,0337;6900,0;1,84;GEE 2021-2025
2024;1;Mata Atlântica;91,1168;90,5586;205,5047;0,4407;29,8667;273,6038;3725,0;1,84;GEE 2021-2025
2024;2;Caatinga;121,7954;102,3041;215,2568;0,4753;28,3986;162,1859;50,0;1,53;GEE 2021-2025
2024;2;Cerrado;130,8513;118,0541;199,3592;0,5922;27,4594;200,2543;10450,0;1,53;GEE 2021-2025
2024;2;Mata Atlântica;130,7425;117,0616;207,5999;0,5639;27,8239;177,7887;0,0;1,53;GEE 2021-2025
2024;3;Caatinga;125,0176;113,7391;243,8622;0,4664;28,8425;46,0212;5000,0;1,18;GEE 2021-2025
2024;3;Cerrado;140,012;116,4082;232,8266;0,5;29,5825;97,4008;46200,0;1,18;GEE 2021-2025
2024;3;Mata Atlântica;132,1963;123,8018;235,865;0,5249;28,3717;69,6629;0,0;1,18;GEE 2021-2025
2024;4;Caatinga;115,8023;103,0055;210,7177;0,4888;27,7204;83,6508;200,0;0,77;GEE 2021-2025
2024;4;Cerrado;130,1207;104,1081;205,7343;0,506;29,0724;89,9142;14825,0;0,77;GEE 2021-2025
2024;4;Mata Atlântica;136,5176;122,5515;200,0542;0,6126;26,2923;142,244;0,0;0,77;GEE 2021-2025
2024;5;Caatinga;108,9349;74,3615;189,3161;0,3928;28,0442;22,5076;525,0;0,43;GEE 2021-2025
2024;5;Cerrado;105,0346;69,6544;193,8739;0,3593;29,5331;2,0889;7775,0;0,43;GEE 2021-2025
2024;5;Mata Atlântica;131,295;108,8932;175,2921;0,6212;25,9898;48,6356;0,0;0,43;GEE 2021-2025
2024;6;Caatinga;96,3152;51,7149;173,3166;0,2984;26,9176;35,8393;3900,0;0,18;GEE 2021-2025
2024;6;Cerrado;89,2582;44,1601;183,8388;0,2402;28,2088;3,8901;9575,0;0,18;GEE 2021-2025
2024;6;Mata Atlântica;132,6019;96,7646;150,3128;0,6438;23,8559;86,515;550,0;0,18;GEE 2021-2025
2024;7;Caatinga;90,449;37,7941;183,2316;0,2063;26,6336;15,0394;4400,0;0,06;GEE 2021-2025
2024;7;Cerrado;79,3255;32,0156;196,4249;0,163;28,7417;0,6758;14200,0;0,06;GEE 2021-2025
2024;7;Mata Atlântica;130,6866;82,3295;150,9018;0,5456;23,7124;34,6308;600,0;0,06;GEE 2021-2025
2024;8;Caatinga;70,6383;30,3009;212,2694;0,1427;29,8352;16,8086;16075,0;-0,04;GEE 2021-2025
2024;8;Cerrado;48,2179;23,1336;228,7685;0,1011;32,3297;1,6479;98175,0;-0,04;GEE 2021-2025
2024;8;Mata Atlântica;144,8861;89,6206;175,5784;0,5104;25,0583;45,9278;1550,0;-0,04;GEE 2021-2025
2024;9;Caatinga;57,0734;24,8506;245,452;0,1012;32,9471;2,8441;21500,0;-0,12;GEE 2021-2025
2024;9;Cerrado;20,0658;16,4084;256,714;0,0639;36,3238;0,5446;415250,0;-0,12;GEE 2021-2025
2024;9;Mata Atlântica;142,8133;87,7044;211,5537;0,4146;27,4757;18,9709;1700,0;-0,12;GEE 2021-2025
2024;10;Caatinga;41,3372;31,8823;248,2231;0,1284;36,0692;42,1722;28000,0;-0,19;GEE 2021-2025
2024;10;Cerrado;30,5643;32,2698;228,8901;0,141;36,2132;118,4648;252550,0;-0,19;GEE 2021-2025
2024;10;Mata Atlântica;117,9204;89,8158;215,4577;0,4169;29,4678;46,3587;1750,0;-0,19;GEE 2021-2025
2024;11;Caatinga;71,1503;66,8253;238,06;0,2807;33,3202;102,6643;2475,0;-0,29;GEE 2021-2025
2024;11;Cerrado;94,9361;83,4999;219,4646;0,3805;31,9713;206,1344;53125,0;-0,29;GEE 2021-2025
2024;11;Mata Atlântica;134,9953;105,8382;228,2082;0,4638;29,8753;144,7655;1025,0;-0,29;GEE 2021-2025
2024;12;Caatinga;57,8838;61,3628;231,7359;0,2648;32,7477;30,5499;9600,0;-0,43;GEE 2021-2025
