ano,mes,bioma,variavel,fonte,planilha,gee,erro_pct
2020,4,Caatinga,lst_dia_c,GEE,27.8539,28.3156,1.6576
2001,5,Mata Atlântica,lst_dia_c,GEE,27.7867,27.7659,-0.075
2001,5,Cerrado,lst_dia_c,GEE,30.727,30.7237,-0.0106
2001,5,Caatinga,lst_dia_c,GEE,32.8616,32.8695,0.024
2002,5,Mata Atlântica,lst_dia_c,GEE,26.2901,26.2843,-0.0221
2002,5,Cerrado,lst_dia_c,GEE,31.0781,31.062,-0.0516
2002,5,Caatinga,lst_dia_c,GEE,30.6823,30.6678,-0.0471
2003,5,Mata Atlântica,lst_dia_c,GEE,27.9675,27.2669,-2.5051
2003,5,Cerrado,lst_dia_c,GEE,30.12,29.9801,-0.4645
2003,5,Caatinga,lst_dia_c,GEE,31.605,31.0324,-1.8117
2004,5,Mata Atlântica,lst_dia_c,GEE,26.1575,25.4619,-2.6593
2004,5,Cerrado,lst_dia_c,GEE,29.3675,29.2327,-0.459
2004,5,Caatinga,lst_dia_c,GEE,28.7025,28.1975,-1.7594
2005,5,Mata Atlântica,lst_dia_c,GEE,25.895,25.1194,-2.9952
2005,5,Cerrado,lst_dia_c,GEE,27.6128,27.4559,-0.5682
2005,5,Caatinga,lst_dia_c,GEE,27.39,26.6068,-2.8594
2006,5,Mata Atlântica,lst_dia_c,GEE,26.2075,25.8067,-1.5293
2006,5,Cerrado,lst_dia_c,GEE,28.105,27.8304,-0.9771
2006,5,Caatinga,lst_dia_c,GEE,27.7775,27.3807,-1.4285
2007,5,Mata Atlântica,lst_dia_c,GEE,26.6125,26.1298,-1.8138
2007,5,Cerrado,lst_dia_c,GEE,31.0471,31.0253,-0.0702
2007,5,Caatinga,lst_dia_c,GEE,31.005,30.1928,-2.6196
2008,5,Mata Atlântica,lst_dia_c,GEE,27.4325,26.696,-2.6848
2008,5,Cerrado,lst_dia_c,GEE,29.2825,29.2392,-0.1479
2008,5,Caatinga,lst_dia_c,GEE,28.8425,28.4324,-1.4219
2009,5,Mata Atlântica,lst_dia_c,GEE,25.7,25.1365,-2.1926
2009,5,Cerrado,lst_dia_c,GEE,27.3775,27.1569,-0.8058
2009,5,Caatinga,lst_dia_c,GEE,27.3725,26.9196,-1.6546
2010,5,Mata Atlântica,lst_dia_c,GEE,27.42,26.6567,-2.7837
2010,5,Cerrado,lst_dia_c,GEE,30.595,30.5262,-0.2249
2010,5,Caatinga,lst_dia_c,GEE,30.8425,30.5124,-1.0703
2011,5,Mata Atlântica,lst_dia_c,GEE,25.3275,24.6144,-2.8155
2011,5,Cerrado,lst_dia_c,GEE,29.2775,29.2168,-0.2073
2011,5,Caatinga,lst_dia_c,GEE,28.9375,28.2327,-2.4356
2012,5,Mata Atlântica,lst_dia_c,GEE,28.2,27.4668,-2.6
2012,5,Cerrado,lst_dia_c,GEE,31.29,30.9123,-1.2071
2012,5,Caatinga,lst_dia_c,GEE,32.9133,32.7633,-0.4558
2013,5,Mata Atlântica,lst_dia_c,GEE,27.0725,26.7575,-1.1635
2013,5,Cerrado,lst_dia_c,GEE,31.3375,31.2741,-0.2023
2013,5,Caatinga,lst_dia_c,GEE,32.005,31.4135,-1.8481
2014,5,Mata Atlântica,lst_dia_c,GEE,27.4425,27.2506,-0.6993
2014,5,Cerrado,lst_dia_c,GEE,29.8225,29.7971,-0.0852
2014,5,Caatinga,lst_dia_c,GEE,30.4475,29.9248,-1.7167
2015,5,Mata Atlântica,lst_dia_c,GEE,26.8775,26.1329,-2.7703
2015,5,Cerrado,lst_dia_c,GEE,29.2975,29.0579,-0.8178
2015,5,Caatinga,lst_dia_c,GEE,30.29,29.6518,-2.107
2016,5,Mata Atlântica,lst_dia_c,GEE,30.65,29.2782,-4.4757
2016,5,Cerrado,lst_dia_c,GEE,32.84,32.8428,0.0085
2016,5,Caatinga,lst_dia_c,GEE,32.315,32.1502,-0.51
2017,5,Mata Atlântica,lst_dia_c,GEE,27.2075,26.2889,-3.3763
2017,5,Cerrado,lst_dia_c,GEE,31.53,31.5847,0.1735
2017,5,Caatinga,lst_dia_c,GEE,32.6625,32.3009,-1.1071
2018,5,Mata Atlântica,lst_dia_c,GEE,26.3125,25.5322,-2.9655
2018,5,Cerrado,lst_dia_c,GEE,30.5675,30.5082,-0.194
2018,5,Caatinga,lst_dia_c,GEE,31.075,30.2372,-2.6961
2019,5,Mata Atlântica,lst_dia_c,GEE,27.8375,27.3313,-1.8184
2019,5,Cerrado,lst_dia_c,GEE,30.91,30.9301,0.065
2019,5,Caatinga,lst_dia_c,GEE,31.73,31.4539,-0.8702
2020,5,Mata Atlântica,lst_dia_c,GEE,25.2283,25.4718,0.9653
2020,5,Cerrado,lst_dia_c,GEE,28.3633,28.3165,-0.165
2020,5,Caatinga,lst_dia_c,GEE,26.8852,27.0989,0.7949
2001,6,Mata Atlântica,lst_dia_c,GEE,24.2104,24.1966,-0.0572
2001,6,Cerrado,lst_dia_c,GEE,29.4131,29.4078,-0.018
2001,6,Caatinga,lst_dia_c,GEE,29.456,29.457,0.0034
2002,6,Mata Atlântica,lst_dia_c,GEE,23.7208,23.7082,-0.0531
2002,6,Cerrado,lst_dia_c,GEE,29.6406,29.6377,-0.0098
2002,6,Caatinga,lst_dia_c,GEE,28.6059,28.5868,-0.0666
2003,6,Mata Atlântica,lst_dia_c,GEE,26.0625,25.4407,-2.3858
2003,6,Cerrado,lst_dia_c,GEE,29.76,29.7343,-0.0864
2003,6,Caatinga,lst_dia_c,GEE,30.435,29.0674,-4.4935
2004,6,Mata Atlântica,lst_dia_c,GEE,24.4875,23.7295,-3.0955
2004,6,Cerrado,lst_dia_c,GEE,28.3825,28.2887,-0.3305
2004,6,Caatinga,lst_dia_c,GEE,28.3475,27.4903,-3.0239
2005,6,Mata Atlântica,lst_dia_c,GEE,24.3325,23.9328,-1.6427
2005,6,Cerrado,lst_dia_c,GEE,28.1414,28.1057,-0.1267
2005,6,Caatinga,lst_dia_c,GEE,28.0875,27.1074,-3.4895
2006,6,Mata Atlântica,lst_dia_c,GEE,24.73,23.5036,-4.9592
2006,6,Cerrado,lst_dia_c,GEE,27.31,27.2423,-0.2479
2006,6,Caatinga,lst_dia_c,GEE,27.3725,26.4226,-3.4703
2007,6,Mata Atlântica,lst_dia_c,GEE,25.35,24.7366,-2.4197
2007,6,Cerrado,lst_dia_c,GEE,30.05,29.9421,-0.3591
2007,6,Caatinga,lst_dia_c,GEE,29.66,28.5972,-3.5833
2008,6,Mata Atlântica,lst_dia_c,GEE,25.4725,24.8247,-2.5431
2008,6,Cerrado,lst_dia_c,GEE,29.21,29.1166,-0.3198
2008,6,Caatinga,lst_dia_c,GEE,28.67,27.7525,-3.2002
2009,6,Mata Atlântica,lst_dia_c,GEE,24.95,24.431,-2.0802
2009,6,Cerrado,lst_dia_c,GEE,28.045,27.8879,-0.5602
2009,6,Caatinga,lst_dia_c,GEE,27.84,26.9695,-3.1268
2010,6,Mata Atlântica,lst_dia_c,GEE,26.1625,25.646,-1.9742
2010,6,Cerrado,lst_dia_c,GEE,29.7475,29.7233,-0.0814
2010,6,Caatinga,lst_dia_c,GEE,29.95,29.3186,-2.1082
2011,6,Mata Atlântica,lst_dia_c,GEE,25.3125,24.8255,-1.924
2011,6,Cerrado,lst_dia_c,GEE,29.6775,29.6367,-0.1375
2011,6,Caatinga,lst_dia_c,GEE,30.0325,29.5344,-1.6585
2012,6,Mata Atlântica,lst_dia_c,GEE,26.4075,25.2627,-4.3351
2012,6,Cerrado,lst_dia_c,GEE,31.4275,31.4029,-0.0783
2012,6,Caatinga,lst_dia_c,GEE,31.7067,31.1758,-1.6743
2013,6,Mata Atlântica,lst_dia_c,GEE,25.785,24.9632,-3.1871
2013,6,Cerrado,lst_dia_c,GEE,30.8475,30.7706,-0.2493
2013,6,Caatinga,lst_dia_c,GEE,31.84,30.6349,-3.7849
2014,6,Mata Atlântica,lst_dia_c,GEE,25.76,24.72,-4.0373
2014,6,Cerrado,lst_dia_c,GEE,30.0725,29.965,-0.3575
2014,6,Caatinga,lst_dia_c,GEE,30.59,29.5892,-3.2717
2015,6,Mata Atlântica,lst_dia_c,GEE,25.185,24.2308,-3.7888
2015,6,Cerrado,lst_dia_c,GEE,29.7975,29.6091,-0.6323
2015,6,Caatinga,lst_dia_c,GEE,30.34,28.6525,-5.562
2016,6,Mata Atlântica,lst_dia_c,GEE,27.8275,26.9005,-3.3312
2016,6,Cerrado,lst_dia_c,GEE,31.3225,31.3042,-0.0584
2016,6,Caatinga,lst_dia_c,GEE,31.05,30.4338,-1.9845
2017,6,Mata Atlântica,lst_dia_c,GEE,25.8725,25.0049,-3.3534
2017,6,Cerrado,lst_dia_c,GEE,31.03,31.0016,-0.0915
2017,6,Caatinga,lst_dia_c,GEE,31.6075,30.2936,-4.1569
2018,6,Mata Atlântica,lst_dia_c,GEE,25.3325,24.1388,-4.7121
2018,6,Cerrado,lst_dia_c,GEE,30.53,30.4869,-0.1412
2018,6,Caatinga,lst_dia_c,GEE,30.725,29.3319,-4.5341
2019,6,Mata Atlântica,lst_dia_c,GEE,26.14,25.4183,-2.7609
2019,6,Cerrado,lst_dia_c,GEE,30.02,29.9515,-0.2282
2019,6,Caatinga,lst_dia_c,GEE,30.775,29.616,-3.766
2020,6,Mata Atlântica,lst_dia_c,GEE,24.5562,24.5829,0.1086
2020,6,Cerrado,lst_dia_c,GEE,28.3199,28.3411,0.0749
2020,6,Caatinga,lst_dia_c,GEE,26.7508,26.7673,0.0619
2001,7,Mata Atlântica,lst_dia_c,GEE,24.3424,24.328,-0.0592
2001,7,Cerrado,lst_dia_c,GEE,30.3779,30.3744,-0.0115
2001,7,Caatinga,lst_dia_c,GEE,29.5154,29.5065,-0.0302
2002,7,Mata Atlântica,lst_dia_c,GEE,24.3028,24.2932,-0.0394
2002,7,Cerrado,lst_dia_c,GEE,31.8024,31.8146,0.0385
2002,7,Caatinga,lst_dia_c,GEE,30.5109,30.5025,-0.0274
2003,7,Mata Atlântica,lst_dia_c,GEE,25.1225,24.2665,-3.4073
2003,7,Cerrado,lst_dia_c,GEE,29.665,30.3781,2.4038
2003,7,Caatinga,lst_dia_c,GEE,30.745,28.9359,-5.8842
2004,7,Mata Atlântica,lst_dia_c,GEE,23.4475,22.9715,-2.0301
2004,7,Cerrado,lst_dia_c,GEE,28.97,28.8779,-0.3179
2004,7,Caatinga,lst_dia_c,GEE,28.885,28.0109,-3.0261
2005,7,Mata Atlântica,lst_dia_c,GEE,24.6825,23.9813,-2.8409
2005,7,Cerrado,lst_dia_c,GEE,29.4397,29.4189,-0.0707
2005,7,Caatinga,lst_dia_c,GEE,29.25,27.9058,-4.5956
2006,7,Mata Atlântica,lst_dia_c,GEE,24.8075,24.3641,-1.7874
2006,7,Cerrado,lst_dia_c,GEE,29.435,29.4178,-0.0584
2006,7,Caatinga,lst_dia_c,GEE,28.5125,27.7782,-2.5754
2007,7,Mata Atlântica,lst_dia_c,GEE,25.8075,24.6128,-4.6293
2007,7,Cerrado,lst_dia_c,GEE,31.5625,31.5399,-0.0716
2007,7,Caatinga,lst_dia_c,GEE,30.54,29.144,-4.5711
2008,7,Mata Atlântica,lst_dia_c,GEE,25.25,24.4061,-3.3422
2008,7,Cerrado,lst_dia_c,GEE,30.2675,30.2344,-0.1094
2008,7,Caatinga,lst_dia_c,GEE,29.2025,28.4476,-2.5851
2009,7,Mata Atlântica,lst_dia_c,GEE,25.4125,24.7065,-2.7782
2009,7,Cerrado,lst_dia_c,GEE,30.57,30.5391,-0.1011
2009,7,Caatinga,lst_dia_c,GEE,30.0375,28.6613,-4.5816
2010,7,Mata Atlântica,lst_dia_c,GEE,24.53,23.3895,-4.6494
2010,7,Cerrado,lst_dia_c,GEE,30.1625,30.0439,-0.3932
2010,7,Caatinga,lst_dia_c,GEE,29.8475,27.9556,-6.3386
2011,7,Mata Atlântica,lst_dia_c,GEE,25.7925,24.8101,-3.8089
2011,7,Cerrado,lst_dia_c,GEE,30.985,30.9328,-0.1685
2011,7,Caatinga,lst_dia_c,GEE,30.6975,30.0273,-2.1832
2012,7,Mata Atlântica,lst_dia_c,GEE,25.2675,24.3694,-3.5544
2012,7,Cerrado,lst_dia_c,GEE,31.9025,31.8575,-0.1411
2012,7,Caatinga,lst_dia_c,GEE,31.87,30.3136,-4.8836
2013,7,Mata Atlântica,lst_dia_c,GEE,25.8925,24.922,-3.7482
2013,7,Cerrado,lst_dia_c,GEE,32.125,32.0895,-0.1105
2013,7,Caatinga,lst_dia_c,GEE,32.12,30.6513,-4.5725
2014,7,Mata Atlântica,lst_dia_c,GEE,25.4925,24.0776,-5.5503
2014,7,Cerrado,lst_dia_c,GEE,30.8725,30.7401,-0.4289
2014,7,Caatinga,lst_dia_c,GEE,31.3575,29.4221,-6.172
2015,7,Mata Atlântica,lst_dia_c,GEE,25.2125,24.228,-3.9048
2015,7,Cerrado,lst_dia_c,GEE,31.3825,31.2248,-0.5025
2015,7,Caatinga,lst_dia_c,GEE,31.49,29.6479,-5.8498
2016,7,Mata Atlântica,lst_dia_c,GEE,26.99,25.6911,-4.8125
2016,7,Cerrado,lst_dia_c,GEE,32.9125,32.8994,-0.0398
2016,7,Caatinga,lst_dia_c,GEE,31.55,30.3833,-3.6979
2017,7,Mata Atlântica,lst_dia_c,GEE,23.6825,22.8579,-3.4819
2017,7,Cerrado,lst_dia_c,GEE,30.215,30.0942,-0.3998
2017,7,Caatinga,lst_dia_c,GEE,30.195,28.4539,-5.7662
2018,7,Mata Atlântica,lst_dia_c,GEE,25.2775,24.2939,-3.8912
2018,7,Cerrado,lst_dia_c,GEE,32.0625,31.9926,-0.218
2018,7,Caatinga,lst_dia_c,GEE,31.8,30.5151,-4.0406
2019,7,Mata Atlântica,lst_dia_c,GEE,25.7925,25.0194,-2.9974
2019,7,Cerrado,lst_dia_c,GEE,31.6425,31.5525,-0.2844
2019,7,Caatinga,lst_dia_c,GEE,31.47,30.4051,-3.3839
2020,7,Mata Atlântica,lst_dia_c,GEE,23.8869,23.8928,0.0247
2020,7,Cerrado,lst_dia_c,GEE,29.5758,29.5623,-0.0456
2020,7,Caatinga,lst_dia_c,GEE,27.3601,27.3423,-0.0651
2001,8,Mata Atlântica,lst_dia_c,GEE,24.6298,24.6058,-0.0976
2001,8,Cerrado,lst_dia_c,GEE,33.2303,33.2247,-0.0169
2001,8,Caatinga,lst_dia_c,GEE,31.26,31.2375,-0.0718
2002,8,Mata Atlântica,lst_dia_c,GEE,25.3027,25.2747,-0.1108
2002,8,Cerrado,lst_dia_c,GEE,34.2283,34.301,0.2124
2002,8,Caatinga,lst_dia_c,GEE,31.9905,32.0071,0.052
2003,8,Mata Atlântica,lst_dia_c,GEE,27.75,25.8959,-6.6814
2003,8,Cerrado,lst_dia_c,GEE,33.8775,33.8041,-0.2167
2003,8,Caatinga,lst_dia_c,GEE,34.0975,32.4844,-4.7308
2004,8,Mata Atlântica,lst_dia_c,GEE,27.375,26.2233,-4.2071
2004,8,Cerrado,lst_dia_c,GEE,33.4725,33.4289,-0.1303
2004,8,Caatinga,lst_dia_c,GEE,32.5425,31.8781,-2.0416
2005,8,Mata Atlântica,lst_dia_c,GEE,26.37,24.7206,-6.2548
2005,8,Cerrado,lst_dia_c,GEE,33.2095,33.2056,-0.0116
2005,8,Caatinga,lst_dia_c,GEE,32.6225,30.7955,-5.6004
2006,8,Mata Atlântica,lst_dia_c,GEE,27.6,26.297,-4.721
2006,8,Cerrado,lst_dia_c,GEE,33.37,33.3399,-0.0902
2006,8,Caatinga,lst_dia_c,GEE,32.455,31.3454,-3.4189
2007,8,Mata Atlântica,lst_dia_c,GEE,26.84,25.1756,-6.2012
2007,8,Cerrado,lst_dia_c,GEE,33.945,33.9098,-0.1037
2007,8,Caatinga,lst_dia_c,GEE,32.435,30.7508,-5.1925
2008,8,Mata Atlântica,lst_dia_c,GEE,28.095,26.3615,-6.1701
2008,8,Cerrado,lst_dia_c,GEE,33.9425,33.9119,-0.0902
2008,8,Caatinga,lst_dia_c,GEE,32.875,31.49,-4.2129
2009,8,Mata Atlântica,lst_dia_c,GEE,27.94,25.9186,-7.2348
2009,8,Cerrado,lst_dia_c,GEE,33.705,33.6729,-0.0952
2009,8,Caatinga,lst_dia_c,GEE,33.2475,32.0516,-3.597
2010,8,Mata Atlântica,lst_dia_c,GEE,27.1675,25.7112,-5.3604
2010,8,Cerrado,lst_dia_c,GEE,33.4725,33.446,-0.0792
2010,8,Caatinga,lst_dia_c,GEE,32.22,30.9541,-3.9289
2011,8,Mata Atlântica,lst_dia_c,GEE,27.735,26.3133,-5.126
2011,8,Cerrado,lst_dia_c,GEE,34.7025,34.6812,-0.0614
2011,8,Caatinga,lst_dia_c,GEE,33.4175,32.6586,-2.271
2012,8,Mata Atlântica,lst_dia_c,GEE,26.5275,24.9599,-5.9093
2012,8,Cerrado,lst_dia_c,GEE,34.315,34.2736,-0.1206
2012,8,Caatinga,lst_dia_c,GEE,33.27,31.6686,-4.8133
2013,8,Mata Atlântica,lst_dia_c,GEE,27.55,25.785,-6.4065
2013,8,Cerrado,lst_dia_c,GEE,34.5625,34.4996,-0.182
2013,8,Caatinga,lst_dia_c,GEE,34.3425,32.6798,-4.8415
2014,8,Mata Atlântica,lst_dia_c,GEE,27.5225,26.1676,-4.9229
2014,8,Cerrado,lst_dia_c,GEE,35.22,35.0947,-0.3558
2014,8,Caatinga,lst_dia_c,GEE,33.7,32.1818,-4.505
2015,8,Mata Atlântica,lst_dia_c,GEE,27.2475,25.9386,-4.8037
2015,8,Cerrado,lst_dia_c,GEE,35.3875,35.2632,-0.3513
2015,8,Caatinga,lst_dia_c,GEE,33.89,32.7383,-3.3983
2016,8,Mata Atlântica,lst_dia_c,GEE,29.215,27.1197,-7.172
2016,8,Cerrado,lst_dia_c,GEE,36.63,36.6177,-0.0336
2016,8,Caatinga,lst_dia_c,GEE,34.6825,33.9042,-2.2441
2017,8,Mata Atlântica,lst_dia_c,GEE,26.325,25.2863,-3.9457
2017,8,Cerrado,lst_dia_c,GEE,35.96,35.9587,-0.0036
2017,8,Caatinga,lst_dia_c,GEE,34.59,33.3519,-3.5794
2018,8,Mata Atlântica,lst_dia_c,GEE,28.3875,26.2973,-7.3631
2018,8,Cerrado,lst_dia_c,GEE,35.5425,35.5499,0.0208
2018,8,Caatinga,lst_dia_c,GEE,35.0225,34.2323,-2.2563
2019,8,Mata Atlântica,lst_dia_c,GEE,27.0675,25.6124,-5.3758
2019,8,Cerrado,lst_dia_c,GEE,34.7325,34.7165,-0.0461
2019,8,Caatinga,lst_dia_c,GEE,33.795,31.955,-5.4446
2020,8,Mata Atlântica,lst_dia_c,GEE,24.362,24.4373,0.3091
2020,8,Cerrado,lst_dia_c,GEE,33.7188,33.6396,-0.2347
2020,8,Caatinga,lst_dia_c,GEE,30.276,30.2418,-0.1128
2001,9,Mata Atlântica,lst_dia_c,GEE,29.018,28.9842,-0.1164
2001,9,Cerrado,lst_dia_c,GEE,38.322,38.3086,-0.035
2001,9,Caatinga,lst_dia_c,GEE,36.9442,36.9353,-0.0241
2002,9,Mata Atlântica,lst_dia_c,GEE,27.5769,27.5314,-0.1649
2002,9,Cerrado,lst_dia_c,GEE,37.1346,37.1175,-0.0459
2002,9,Caatinga,lst_dia_c,GEE,36.0341,36.0124,-0.0602
2003,9,Mata Atlântica,lst_dia_c,GEE,31.43,28.5452,-9.1785
2003,9,Cerrado,lst_dia_c,GEE,37.76,37.7312,-0.0763
2003,9,Caatinga,lst_dia_c,GEE,37.535,36.3864,-3.0601
2004,9,Mata Atlântica,lst_dia_c,GEE,30.955,29.05,-6.1541
2004,9,Cerrado,lst_dia_c,GEE,37.58,37.5563,-0.0631
2004,9,Caatinga,lst_dia_c,GEE,36.005,34.7306,-3.5395
2005,9,Mata Atlântica,lst_dia_c,GEE,29.565,27.9921,-5.3201
2005,9,Cerrado,lst_dia_c,GEE,36.5473,36.3813,-0.4542
2005,9,Caatinga,lst_dia_c,GEE,36.1275,35.0442,-2.9985
2006,9,Mata Atlântica,lst_dia_c,GEE,30.52,27.9969,-8.267
2006,9,Cerrado,lst_dia_c,GEE,36.5925,36.4722,-0.3288
2006,9,Caatinga,lst_dia_c,GEE,35.9725,34.7344,-3.4418
2007,9,Mata Atlântica,lst_dia_c,GEE,29.545,26.9655,-8.7307
2007,9,Cerrado,lst_dia_c,GEE,38.2275,38.1928,-0.0908
2007,9,Caatinga,lst_dia_c,GEE,35.7925,34.4199,-3.8349
2008,9,Mata Atlântica,lst_dia_c,GEE,33.1325,30.6104,-7.6122
2008,9,Cerrado,lst_dia_c,GEE,38.5975,38.4535,-0.3731
2008,9,Caatinga,lst_dia_c,GEE,36.775,36.2146,-1.5239
2009,9,Mata Atlântica,lst_dia_c,GEE,31.28,29.4192,-5.9488
2009,9,Cerrado,lst_dia_c,GEE,37.65,37.6122,-0.1004
2009,9,Caatinga,lst_dia_c,GEE,37.74,37.1842,-1.4727
2010,9,Mata Atlântica,lst_dia_c,GEE,30.6575,28.0891,-8.3777
2010,9,Cerrado,lst_dia_c,GEE,38.5375,38.5078,-0.0771
2010,9,Caatinga,lst_dia_c,GEE,36.7975,35.384,-3.8413
2011,9,Mata Atlântica,lst_dia_c,GEE,31.3125,28.9909,-7.4143
2011,9,Cerrado,lst_dia_c,GEE,38.0325,38.0292,-0.0087
2011,9,Caatinga,lst_dia_c,GEE,36.075,35.2838,-2.1932
2012,9,Mata Atlântica,lst_dia_c,GEE,31.2325,29.3375,-6.0674
2012,9,Cerrado,lst_dia_c,GEE,39.4025,39.369,-0.085
2012,9,Caatinga,lst_dia_c,GEE,38.05,36.7817,-3.3332
2013,9,Mata Atlântica,lst_dia_c,GEE,30.3225,27.9934,-7.6811
2013,9,Cerrado,lst_dia_c,GEE,39.5425,39.3365,-0.521
2013,9,Caatinga,lst_dia_c,GEE,38.16,37.1286,-2.7028
2014,9,Mata Atlântica,lst_dia_c,GEE,31.2025,28.6264,-8.2561
2014,9,Cerrado,lst_dia_c,GEE,39.12,39.0816,-0.0982
2014,9,Caatinga,lst_dia_c,GEE,37.4675,36.3621,-2.9503
2015,9,Mata Atlântica,lst_dia_c,GEE,33.4625,30.5514,-8.6996
2015,9,Cerrado,lst_dia_c,GEE,41.6225,41.5524,-0.1684
2015,9,Caatinga,lst_dia_c,GEE,39.15,38.1202,-2.6304
2016,9,Mata Atlântica,lst_dia_c,GEE,33.27,30.255,-9.0622
2016,9,Cerrado,lst_dia_c,GEE,39.15,39.4401,0.741
2016,9,Caatinga,lst_dia_c,GEE,37.7975,37.3382,-1.2152
2017,9,Mata Atlântica,lst_dia_c,GEE,29.1425,26.4343,-9.293
2017,9,Cerrado,lst_dia_c,GEE,39.2225,39.2185,-0.0102
2017,9,Caatinga,lst_dia_c,GEE,37.4125,34.7296,-7.1711
2018,9,Mata Atlântica,lst_dia_c,GEE,32.95,30.3308,-7.949
2018,9,Cerrado,lst_dia_c,GEE,39.645,39.9454,0.7577
2018,9,Caatinga,lst_dia_c,GEE,38.2075,37.7707,-1.1432
2019,9,Mata Atlântica,lst_dia_c,GEE,30.815,27.9784,-9.2053
2019,9,Cerrado,lst_dia_c,GEE,39.405,39.5289,0.3144
2019,9,Caatinga,lst_dia_c,GEE,38.0175,36.4633,-4.0881
2020,9,Mata Atlântica,lst_dia_c,GEE,28.2433,28.3701,0.449
2020,9,Cerrado,lst_dia_c,GEE,38.956,38.9926,0.0941
2020,9,Caatinga,lst_dia_c,GEE,35.1168,35.1415,0.0703
2001,10,Mata Atlântica,lst_dia_c,GEE,29.3045,29.2663,-0.1304
2001,10,Cerrado,lst_dia_c,GEE,35.4421,35.3977,-0.1251
2001,10,Caatinga,lst_dia_c,GEE,38.1451,38.1546,0.0249
2002,10,Mata Atlântica,lst_dia_c,GEE,31.3575,31.2968,-0.1935
2002,10,Cerrado,lst_dia_c,GEE,39.6489,39.627,-0.0551
2002,10,Caatinga,lst_dia_c,GEE,38.8237,38.8113,-0.0319
2003,10,Mata Atlântica,lst_dia_c,GEE,33.4675,31.4657,-5.9813
2003,10,Cerrado,lst_dia_c,GEE,38.41,38.0583,-0.9156
2003,10,Caatinga,lst_dia_c,GEE,39.7406,39.3595,-0.9591
2004,10,Mata Atlântica,lst_dia_c,GEE,33.1675,31.4872,-5.0661
2004,10,Cerrado,lst_dia_c,GEE,38.6825,38.7299,0.1225
2004,10,Caatinga,lst_dia_c,GEE,38.445,38.2636,-0.4718
2005,10,Mata Atlântica,lst_dia_c,GEE,34.1825,32.0761,-6.1622
2005,10,Cerrado,lst_dia_c,GEE,39.9565,39.973,0.0414
2005,10,Caatinga,lst_dia_c,GEE,39.1975,38.9052,-0.7457
2006,10,Mata Atlântica,lst_dia_c,GEE,30.7925,29.8421,-3.0865
2006,10,Cerrado,lst_dia_c,GEE,34.685,34.3674,-0.9157
2006,10,Caatinga,lst_dia_c,GEE,37.14,36.3961,-2.003
2007,10,Mata Atlântica,lst_dia_c,GEE,33.9925,31.9331,-6.0584
2007,10,Cerrado,lst_dia_c,GEE,41.4375,41.3878,-0.1199
2007,10,Caatinga,lst_dia_c,GEE,39.565,39.3207,-0.6175
2008,10,Mata Atlântica,lst_dia_c,GEE,35.0925,32.8434,-6.4091
2008,10,Cerrado,lst_dia_c,GEE,41.3125,41.3019,-0.0257
2008,10,Caatinga,lst_dia_c,GEE,39.85,39.4035,-1.1205
2009,10,Mata Atlântica,lst_dia_c,GEE,32.35,30.0012,-7.2606
2009,10,Cerrado,lst_dia_c,GEE,32.975,31.7857,-3.6067
2009,10,Caatinga,lst_dia_c,GEE,34.7525,34.095,-1.892
2010,10,Mata Atlântica,lst_dia_c,GEE,33.9125,32.3587,-4.5818
2010,10,Cerrado,lst_dia_c,GEE,37.6425,37.1592,-1.2839
2010,10,Caatinga,lst_dia_c,GEE,37.3975,37.1497,-0.6626
2011,10,Mata Atlântica,lst_dia_c,GEE,33.035,28.9367,-12.4059
2011,10,Cerrado,lst_dia_c,GEE,36.2325,36.1146,-0.3254
2011,10,Caatinga,lst_dia_c,GEE,36.63,36.124,-1.3814
2012,10,Mata Atlântica,lst_dia_c,GEE,35.06,31.8867,-9.0511
2012,10,Cerrado,lst_dia_c,GEE,43.025,42.8502,-0.4063
2012,10,Caatinga,lst_dia_c,GEE,41.8367,40.5784,-3.0076
2013,10,Mata Atlântica,lst_dia_c,GEE,30.9475,28.9304,-6.5178
2013,10,Cerrado,lst_dia_c,GEE,38.4975,38.5782,0.2096
2013,10,Caatinga,lst_dia_c,GEE,38.69,38.1174,-1.48
2014,10,Mata Atlântica,lst_dia_c,GEE,33.695,31.2093,-7.3771
2014,10,Cerrado,lst_dia_c,GEE,40.87,40.8856,0.0382
2014,10,Caatinga,lst_dia_c,GEE,39.86,38.8924,-2.4275
2015,10,Mata Atlântica,lst_dia_c,GEE,36.2425,33.5648,-7.3883
2015,10,Cerrado,lst_dia_c,GEE,43.46,43.4864,0.0607
2015,10,Caatinga,lst_dia_c,GEE,41.495,40.8273,-1.6091
2016,10,Mata Atlântica,lst_dia_c,GEE,31.7025,29.6761,-6.3919
2016,10,Cerrado,lst_dia_c,GEE,39.995,40.385,0.9751
2016,10,Caatinga,lst_dia_c,GEE,38.775,37.9446,-2.1416
2017,10,Mata Atlântica,lst_dia_c,GEE,32.8725,29.9761,-8.811
2017,10,Cerrado,lst_dia_c,GEE,41.7275,42.1845,1.0952
2017,10,Caatinga,lst_dia_c,GEE,39.935,39.3258,-1.5255
2018,10,Mata Atlântica,lst_dia_c,GEE,35.4025,32.9834,-6.8331
2018,10,Cerrado,lst_dia_c,GEE,38.1725,38.7457,1.5016
2018,10,Caatinga,lst_dia_c,GEE,40.145,40.5242,0.9446
